site	sample	technology	lanes	depth	percent	type	value
HanXRQChr00c0001.34083	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	6	0.317259025268944	control	1
HanXRQChr00c0001.34119	HT269_IA1W-5.sort.bam	X10	3577_1;3564_1	17	0.0628059631136635	within_lane	0
HanXRQChr00c0001.34119	HT269_IA1W-5.sort.bam	X10	3577_1;3564_1	17	0.0628059631136635	control	0
HanXRQChr00c0001.34119	QPD2_KS1W-32.sort.bam	X10	3577_5;3564_5	10	0.0628059631136635	within_lane	0
HanXRQChr00c0001.34119	QPD2_KS1W-32.sort.bam	X10	3577_5;3564_5	10	0.0628059631136635	control	0
HanXRQChr00c0001.34147	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	5	0.892230796617069	within_lane	1
HanXRQChr00c0001.34147	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	5	0.892230796617069	control	1
HanXRQChr00c0001.34147	HT311_SK1W-29R.sort.bam	X10	3577_2;3564_2	5	0.896344489633698	within_lane	1
HanXRQChr00c0001.34147	HT311_SK1W-29R.sort.bam	X10	3577_2;3564_2	5	0.896344489633698	control	1
HanXRQChr00c0001.34147	HT5_ND1W-22.sort.bam	HiSeq2500	3393_8	5	0.892230796617069	within_lane	0
HanXRQChr00c0001.34147	HT5_ND1W-22.sort.bam	HiSeq2500	3393_8	5	0.892230796617069	control	1
HanXRQChr00c0001.34147	HT156_MK4-13.sort.bam	HiSeq2500	3393_1	6	0.892230796617069	within_lane	0
HanXRQChr00c0001.34147	HT156_MK4-13.sort.bam	HiSeq2500	3393_1	6	0.892230796617069	control	1
HanXRQChr00c0001.34147	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	5	0.892230796617069	within_lane	1
HanXRQChr00c0001.34147	HT091_MK6-22.sort.bam	X10	3577_4;3564_4	5	0.892230796617069	control	1
HanXRQChr00c0001.34147	HT16_MK6-7.sort.bam	HiSeq2500	3392_1	6	0.861963078672422	within_lane	0
HanXRQChr00c0001.34147	HT16_MK6-7.sort.bam	HiSeq2500	3392_1	6	0.861963078672422	control	1
HanXRQChr00c0001.34147	QPG4_KS2W-35.sort.bam	X10	3577_5;3564_5	5	0.896344489633698	within_lane	1
HanXRQChr00c0001.34147	QPG4_KS2W-35.sort.bam	X10	3577_5;3564_5	5	0.896344489633698	control	1
HanXRQChr00c0001.34147	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	7	0.896344489633698	within_lane	1
HanXRQChr00c0001.34147	HT345_KS1W-2.sort.bam	X10	3577_3;3564_3	7	0.896344489633698	control	1
HanXRQChr00c0001.34147	Q097_SD1W-6.sort.bam	X10	3570_1	8	0.896344489633698	within_lane	0
HanXRQChr00c0001.34147	Q097_SD1W-6.sort.bam	X10	3570_1	8	0.896344489633698	control	1
HanXRQChr00c0001.34147	HT247_IA1W-33.sort.bam	X10	3563_8	5	0.892230796617069	within_lane	1
HanXRQChr00c0001.34147	HT247_IA1W-33.sort.bam	X10	3563_8	5	0.892230796617069	control	1
HanXRQChr00c0001.34147	HT111_MK6-23.sort.bam	X10	3577_4;3564_4	7	0.896344489633698	within_lane	1
HanXRQChr00c0001.34147	HT111_MK6-23.sort.bam	X10	3577_4;3564_4	7	0.896344489633698	control	1
HanXRQChr00c0001.34147	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	8	0.892230796617069	within_lane	1
HanXRQChr00c0001.34147	HT315_IA1A-24.sort.bam	X10	3577_2;3564_2	8	0.892230796617069	control	0
HanXRQChr00c0001.34147	HT033N_IA2W-38.sort.bam	X10	3570_2	6	0.892230796617069	within_lane	1
HanXRQChr00c0001.34147	HT033N_IA2W-38.sort.bam	X10	3570_2	6	0.892230796617069	control	1
HanXRQChr00c0001.34260	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	11	0.308307346373974	within_lane	0
HanXRQChr00c0001.34260	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	11	0.308307346373974	control	0
HanXRQChr00c0001.34260	HT301_MB1W_16B.sort.bam	X10	3570_6	6	0.336376633772698	within_lane	1
HanXRQChr00c0001.34260	HT301_MB1W_16B.sort.bam	X10	3570_6	6	0.336376633772698	control	0
HanXRQChr00c0001.34275	HT360_SD1W-35.sort.bam	X10	3570_7	6	0.478817429793535	within_lane	1
HanXRQChr00c0001.34275	HT360_SD1W-35.sort.bam	X10	3570_7	6	0.478817429793535	control	0
HanXRQChr00c0001.34276	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	7	0.696865905160772	within_lane	1
HanXRQChr00c0001.34276	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	7	0.696865905160772	control	0
HanXRQChr00c0001.34276	HT027_P-37.sort.bam	X10	3577_4;3564_4	17	0.696865905160772	within_lane	0
HanXRQChr00c0001.34276	HT027_P-37.sort.bam	X10	3577_4;3564_4	17	0.696865905160772	control	0
HanXRQChr00c0001.34276	HT251_KS1A-16.sort.bam	X10	3570_6	5	0.696865905160772	within_lane	1
HanXRQChr00c0001.34276	HT251_KS1A-16.sort.bam	X10	3570_6	5	0.696865905160772	control	1
HanXRQChr00c0001.34276	QPC2_IA2W-6.sort.bam	X10	3570_2	5	0.696865905160772	within_lane	0
HanXRQChr00c0001.34276	QPC2_IA2W-6.sort.bam	X10	3570_2	5	0.696865905160772	control	1
HanXRQChr00c0001.34276	Q052B-KS2W-15.sort.bam	X10	3577_6;3564_6	6	0.696865905160772	within_lane	1
HanXRQChr00c0001.34276	Q052B-KS2W-15.sort.bam	X10	3577_6;3564_6	6	0.696865905160772	control	1
HanXRQChr00c0001.34276	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	8	0.683704078388413	within_lane	0
HanXRQChr00c0001.34276	Q083_KS2W-14.sort.bam	X10	3577_7;3564_7	8	0.683704078388413	control	1
HanXRQChr00c0001.34276	HT033N_IA2W-38.sort.bam	X10	3570_2	5	0.696865905160772	within_lane	0
HanXRQChr00c0001.34276	HT033N_IA2W-38.sort.bam	X10	3570_2	5	0.696865905160772	control	0
HanXRQChr00c0001.34291	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	9	0.450853186430943	within_lane	1
HanXRQChr00c0001.34291	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	9	0.450853186430943	control	1
HanXRQChr00c0001.34291	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	11	0.42810689833882	within_lane	0
HanXRQChr00c0001.34291	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	11	0.42810689833882	control	1
HanXRQChr00c0001.34291	HT027_P-37.sort.bam	X10	3577_4;3564_4	19	0.450853186430943	within_lane	0
HanXRQChr00c0001.34291	HT027_P-37.sort.bam	X10	3577_4;3564_4	19	0.450853186430943	control	0
HanXRQChr00c0001.34291	Q091_MK4-13R.sort.bam	X10	3579_1;3564_8	9	0.42810689833882	within_lane	0
HanXRQChr00c0001.34291	Q091_MK4-13R.sort.bam	X10	3579_1;3564_8	9	0.42810689833882	control	0
HanXRQChr00c0001.34320	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	7	0.767582699870485	within_lane	1
HanXRQChr00c0001.34320	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	7	0.767582699870485	control	1
HanXRQChr00c0001.34320	HT90_MK6-2.sort.bam	HiSeq2500	3392_5	5	0.716790695153946	within_lane	1
HanXRQChr00c0001.34320	HT90_MK6-2.sort.bam	HiSeq2500	3392_5	5	0.716790695153946	control	0
HanXRQChr00c0001.34320	HT287_P-101.sort.bam	X10	3577_2;3564_2	9	0.767582699870485	within_lane	1
HanXRQChr00c0001.34320	HT287_P-101.sort.bam	X10	3577_2;3564_2	9	0.767582699870485	control	1
HanXRQChr00c0001.34320	HT027_P-37.sort.bam	X10	3577_4;3564_4	25	0.767582699870485	within_lane	1
HanXRQChr00c0001.34320	HT027_P-37.sort.bam	X10	3577_4;3564_4	25	0.767582699870485	control	0
HanXRQChr00c0001.34320	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	7	0.75810830499617	within_lane	1
HanXRQChr00c0001.34320	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	7	0.75810830499617	control	0
HanXRQChr00c0001.34320	HT255_KS1W-29.sort.bam	X10	3563_8	5	0.75810830499617	within_lane	0
HanXRQChr00c0001.34320	HT255_KS1W-29.sort.bam	X10	3563_8	5	0.75810830499617	control	1
HanXRQChr00c0001.34320	HT330_ND1W-6.sort.bam	X10	3577_3;3564_3	6	0.767582699870485	within_lane	1
HanXRQChr00c0001.34320	HT330_ND1W-6.sort.bam	X10	3577_3;3564_3	6	0.767582699870485	control	1
HanXRQChr00c0001.34320	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	13	0.767582699870485	within_lane	1
HanXRQChr00c0001.34320	HT344_KS1A-25.sort.bam	X10	3577_3;3564_3	13	0.767582699870485	control	0
HanXRQChr00c0001.34320	QPA2_KS2W-8.sort.bam	X10	3577_5;3564_5	5	0.767582699870485	within_lane	1
HanXRQChr00c0001.34320	QPA2_KS2W-8.sort.bam	X10	3577_5;3564_5	5	0.767582699870485	control	1
HanXRQChr00c0001.34320	HT038_MK1-31.sort.bam	X10	3577_4;3564_4	10	0.75810830499617	within_lane	0
HanXRQChr00c0001.34320	HT038_MK1-31.sort.bam	X10	3577_4;3564_4	10	0.75810830499617	control	1
HanXRQChr00c0001.34320	HT73_SD1A-28.sort.bam	HiSeq2500	3392_4	5	0.726672664088675	within_lane	0
HanXRQChr00c0001.34320	HT73_SD1A-28.sort.bam	HiSeq2500	3392_4	5	0.726672664088675	control	1
HanXRQChr00c0001.34320	HT111_MK6-23.sort.bam	X10	3577_4;3564_4	5	0.767582699870485	within_lane	1
HanXRQChr00c0001.34320	HT111_MK6-23.sort.bam	X10	3577_4;3564_4	5	0.767582699870485	control	1
HanXRQChr00c0001.34320	HT9_MK6-20.sort.bam	HiSeq2500	3392_4	8	0.726672664088675	within_lane	0
HanXRQChr00c0001.34320	HT9_MK6-20.sort.bam	HiSeq2500	3392_4	8	0.726672664088675	control	1
HanXRQChr00c0001.34320	HT250_KS1A-14R.sort.bam	X10	3577_5;3564_5	9	0.75810830499617	within_lane	1
HanXRQChr00c0001.34320	HT250_KS1A-14R.sort.bam	X10	3577_5;3564_5	9	0.75810830499617	control	1
HanXRQChr00c0001.34337	HT259_KS2E-6.sort.bam	X10	3577_1;3564_1	7	0.548455761448253	within_lane	1
HanXRQChr00c0001.34337	HT259_KS2E-6.sort.bam	X10	3577_1;3564_1	7	0.548455761448253	control	0
HanXRQChr00c0001.34337	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	10	0.548455761448253	within_lane	1
HanXRQChr00c0001.34337	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	10	0.548455761448253	control	0
HanXRQChr00c0001.34337	HT088_MK4-29.sort.bam	X10	3577_4;3564_4	11	0.530653424246892	within_lane	1
HanXRQChr00c0001.34337	HT088_MK4-29.sort.bam	X10	3577_4;3564_4	11	0.530653424246892	control	1
HanXRQChr00c0001.34337	HT374_SD2A-36.sort.bam	X10	3570_8	8	0.548455761448253	within_lane	0
HanXRQChr00c0001.34337	HT374_SD2A-36.sort.bam	X10	3570_8	8	0.548455761448253	control	0
HanXRQChr00c0001.34352	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	6	0.132147071384082	within_lane	0
HanXRQChr00c0001.34352	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	6	0.132147071384082	control	0
HanXRQChr00c0001.34352	HT027_P-37.sort.bam	X10	3577_4;3564_4	26	0.132147071384082	within_lane	0
HanXRQChr00c0001.34352	HT027_P-37.sort.bam	X10	3577_4;3564_4	26	0.132147071384082	control	0
HanXRQChr00c0001.34352	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.132147071384082	within_lane	0
HanXRQChr00c0001.34352	QPC2_IA2W-6.sort.bam	X10	3570_2	6	0.132147071384082	control	0
HanXRQChr00c0001.34352	HT270_IA1W_11R.sort.bam	X10	3577_1;3564_1	7	0.132147071384082	within_lane	0
HanXRQChr00c0001.34352	HT270_IA1W_11R.sort.bam	X10	3577_1;3564_1	7	0.132147071384082	control	0
HanXRQChr00c0001.34352	QPH4_SD1W-13.sort.bam	X10	3577_5;3564_5	9	0.132147071384082	within_lane	1
HanXRQChr00c0001.34352	QPH4_SD1W-13.sort.bam	X10	3577_5;3564_5	9	0.132147071384082	control	0
HanXRQChr00c0001.34397	HT287_P-101.sort.bam	X10	3577_2;3564_2	5	0.587230621371603	within_lane	0
HanXRQChr00c0001.34397	HT287_P-101.sort.bam	X10	3577_2;3564_2	5	0.587230621371603	control	0
HanXRQChr00c0001.34397	HT222_KS2A-12.sort.bam	HiSeq2500	3441_7;3393_6	5	0.928958787184107	within_lane	0
HanXRQChr00c0001.34397	HT222_KS2A-12.sort.bam	HiSeq2500	3441_7;3393_6	5	0.928958787184107	control	1
HanXRQChr00c0001.34397	HT269_IA1W-5.sort.bam	X10	3577_1;3564_1	14	0.587230621371603	within_lane	0
HanXRQChr00c0001.34397	HT269_IA1W-5.sort.bam	X10	3577_1;3564_1	14	0.587230621371603	control	1
HanXRQChr00c0001.34397	QPA3_SK1A-22.sort.bam	X10	3570_3	10	0.325156109144982	within_lane	0
HanXRQChr00c0001.34397	QPA3_SK1A-22.sort.bam	X10	3570_3	10	0.325156109144982	control	0
HanXRQChr00c0001.34397	HT85_MK3-49.sort.bam	HiSeq2500	3392_5	6	0.530257229495944	within_lane	1
HanXRQChr00c0001.34397	HT85_MK3-49.sort.bam	HiSeq2500	3392_5	6	0.530257229495944	control	1
HanXRQChr00c0001.34397	Q041_KS1W-24.sort.bam	X10	3577_6;3564_6	10	0.572592028345003	within_lane	1
HanXRQChr00c0001.34397	Q041_KS1W-24.sort.bam	X10	3577_6;3564_6	10	0.572592028345003	control	0
HanXRQChr00c0001.34397	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	6	0.587230621371603	within_lane	0
HanXRQChr00c0001.34397	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	6	0.587230621371603	control	1
HanXRQChr00c0001.34397	HT265_P-85.sort.bam	X10	3577_1;3564_1	7	0.587230621371603	within_lane	0
HanXRQChr00c0001.34397	HT265_P-85.sort.bam	X10	3577_1;3564_1	7	0.587230621371603	control	1
HanXRQChr00c0001.34443	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	14	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT260_MK1-4.sort.bam	X10	3577_1;3564_1	14	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	6	0.714514430266318	within_lane	1
HanXRQChr00c0001.34443	HT310_SK1A-17B.sort.bam	X10	3577_2;3564_2	6	0.714514430266318	control	1
HanXRQChr00c0001.34443	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	13	0.724367206478595	within_lane	0
HanXRQChr00c0001.34443	QPE5_KS1A-28.sort.bam	X10	3577_5;3564_5	13	0.724367206478595	control	1
HanXRQChr00c0001.34443	Q042_KS1W-35.sort.bam	X10	3577_7;3564_7	8	0.714514430266318	within_lane	0
HanXRQChr00c0001.34443	Q042_KS1W-35.sort.bam	X10	3577_7;3564_7	8	0.714514430266318	control	0
HanXRQChr00c0001.34443	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	33	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	33	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT251_KS1A-16.sort.bam	X10	3570_6	13	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT251_KS1A-16.sort.bam	X10	3570_6	13	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT350_MK8-14.sort.bam	X10	3570_7	5	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT350_MK8-14.sort.bam	X10	3570_7	5	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT301_MB1W_16B.sort.bam	X10	3570_6	22	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT301_MB1W_16B.sort.bam	X10	3570_6	22	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT088_MK4-29.sort.bam	X10	3577_4;3564_4	26	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT088_MK4-29.sort.bam	X10	3577_4;3564_4	26	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT291_KS1A-14.sort.bam	X10	3570_6	7	0.714514430266318	within_lane	0
HanXRQChr00c0001.34443	HT291_KS1A-14.sort.bam	X10	3570_6	7	0.714514430266318	control	1
HanXRQChr00c0001.34443	HT139_MO1A-26.sort.bam	X10	3563_7	9	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT139_MO1A-26.sort.bam	X10	3563_7	9	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT374_SD2A-36.sort.bam	X10	3570_8	5	0.724367206478595	within_lane	0
HanXRQChr00c0001.34443	HT374_SD2A-36.sort.bam	X10	3570_8	5	0.724367206478595	control	0
HanXRQChr00c0001.34443	HT99_SK1A-39.sort.bam	HiSeq2500	3392_5	6	0.6718481855977	within_lane	1
HanXRQChr00c0001.34443	HT99_SK1A-39.sort.bam	HiSeq2500	3392_5	6	0.6718481855977	control	1
HanXRQChr00c0001.34443	HT273_KS1A-31.sort.bam	X10	3577_1;3564_1	6	0.714514430266318	within_lane	0
HanXRQChr00c0001.34443	HT273_KS1A-31.sort.bam	X10	3577_1;3564_1	6	0.714514430266318	control	1
HanXRQChr00c0001.34443	HT84_MK3-32.sort.bam	HiSeq2500	3392_4	5	0.681934661711788	within_lane	0
HanXRQChr00c0001.34443	HT84_MK3-32.sort.bam	HiSeq2500	3392_4	5	0.681934661711788	control	1
HanXRQChr00c0001.34443	HT81_MK2-14.sort.bam	HiSeq2500	3392_5	7	0.6718481855977	within_lane	1
HanXRQChr00c0001.34443	HT81_MK2-14.sort.bam	HiSeq2500	3392_5	7	0.6718481855977	control	0
HanXRQChr00c0001.34443	Q076_IA1W-11.sort.bam	X10	3577_7;3564_7	10	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	Q076_IA1W-11.sort.bam	X10	3577_7;3564_7	10	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	16	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT314_MO1A-31.sort.bam	X10	3577_2;3564_2	16	0.724367206478595	control	0
HanXRQChr00c0001.34443	HT308_SD2W-27.sort.bam	X10	3577_2;3564_2	8	0.724367206478595	within_lane	1
HanXRQChr00c0001.34443	HT308_SD2W-27.sort.bam	X10	3577_2;3564_2	8	0.724367206478595	control	1
HanXRQChr00c0001.34443	HT290_SD1W-20.sort.bam	X10	3570_5	7	0.714514430266318	within_lane	1
HanXRQChr00c0001.34443	HT290_SD1W-20.sort.bam	X10	3570_5	7	0.714514430266318	control	1
HanXRQChr00c0001.34443	HT318_IA2A-11.sort.bam	X10	3577_2;3564_2	11	0.714514430266318	within_lane	1
HanXRQChr00c0001.34443	HT318_IA2A-11.sort.bam	X10	3577_2;3564_2	11	0.714514430266318	control	0
HanXRQChr00c0001.34443	HT250_KS1A-14R.sort.bam	X10	3577_5;3564_5	13	0.724367206478595	within_lane	0
HanXRQChr00c0001.34443	HT250_KS1A-14R.sort.bam	X10	3577_5;3564_5	13	0.724367206478595	control	1
HanXRQChr00c0001.34485	HT279_P-9.sort.bam	X10	3570_5	5	0.847762042218634	within_lane	1
HanXRQChr00c0001.34485	HT279_P-9.sort.bam	X10	3570_5	5	0.847762042218634	control	1
HanXRQChr00c0001.34485	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	47	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	47	0.853066982942122	control	1
HanXRQChr00c0001.34485	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	8	0.847762042218634	within_lane	1
HanXRQChr00c0001.34485	HT054_IA2A-1.sort.bam	X10	3577_4;3564_4	8	0.847762042218634	control	1
HanXRQChr00c0001.34485	HT251_KS1A-16.sort.bam	X10	3570_6	13	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT251_KS1A-16.sort.bam	X10	3570_6	13	0.853066982942122	control	1
HanXRQChr00c0001.34485	Q082_KS2A-14.sort.bam	X10	3577_7;3564_7	13	0.853066982942122	within_lane	0
HanXRQChr00c0001.34485	Q082_KS2A-14.sort.bam	X10	3577_7;3564_7	13	0.853066982942122	control	1
HanXRQChr00c0001.34485	HT300_MB1W16.sort.bam	X10	3570_6	10	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT300_MB1W16.sort.bam	X10	3570_6	10	0.853066982942122	control	1
HanXRQChr00c0001.34485	HT301_MB1W_16B.sort.bam	X10	3570_6	22	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT301_MB1W_16B.sort.bam	X10	3570_6	22	0.853066982942122	control	1
HanXRQChr00c0001.34485	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	5	0.847762042218634	within_lane	1
HanXRQChr00c0001.34485	HT323_KS2A-23.sort.bam	X10	3577_3;3564_3	5	0.847762042218634	control	1
HanXRQChr00c0001.34485	HT352_MO1W-33.sort.bam	X10	3570_7	9	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT352_MO1W-33.sort.bam	X10	3570_7	9	0.853066982942122	control	0
HanXRQChr00c0001.34485	HT284_P-45.sort.bam	X10	3570_5	9	0.847762042218634	within_lane	1
HanXRQChr00c0001.34485	HT284_P-45.sort.bam	X10	3570_5	9	0.847762042218634	control	1
HanXRQChr00c0001.34485	HT125_MB1W-20.sort.bam	HiSeq2500	3392_7	12	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT125_MB1W-20.sort.bam	HiSeq2500	3392_7	12	0.853066982942122	control	1
HanXRQChr00c0001.34485	HT270_IA1W_11R.sort.bam	X10	3577_1;3564_1	10	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT270_IA1W_11R.sort.bam	X10	3577_1;3564_1	10	0.853066982942122	control	1
HanXRQChr00c0001.34485	HT44_ND1W-12.sort.bam	HiSeq2500	3392_2	10	0.853066982942122	within_lane	0
HanXRQChr00c0001.34485	HT44_ND1W-12.sort.bam	HiSeq2500	3392_2	10	0.853066982942122	control	1
HanXRQChr00c0001.34485	HT257_KS2A-31.sort.bam	X10	3563_8	9	0.853066982942122	within_lane	1
HanXRQChr00c0001.34485	HT257_KS2A-31.sort.bam	X10	3563_8	9	0.853066982942122	control	1
HanXRQChr00c0001.34496	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	18	0.723372525108553	within_lane	1
HanXRQChr00c0001.34496	Q021B_IA1W-2.sort.bam	X10	3577_6;3564_6	18	0.723372525108553	control	1
HanXRQChr00c0001.34496	HT207_MK8-27.sort.bam	HiSeq2500	3393_4	8	0.713770201904943	within_lane	1
HanXRQChr00c0001.34496	HT207_MK8-27.sort.bam	HiSeq2500	3393_4	8	0.713770201904943	control	0
HanXRQChr00c0001.34496	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	6	0.713770201904943	within_lane	1
HanXRQChr00c0001.34496	HT023_IA1A-2.sort.bam	X10	3577_4;3564_4	6	0.713770201904943	control	1
HanXRQChr00c0001.34496	Q166B_ND1W-25.sort.bam	X10	3570_2	11	0.723372525108553	within_lane	0
HanXRQChr00c0001.34496	Q166B_ND1W-25.sort.bam	X10	3570_2	11	0.723372525108553	control	1
HanXRQChr00c0001.34496	HT199_MK1-14.sort.bam	HiSeq2500	3393_4	10	0.713770201904943	within_lane	1
HanXRQChr00c0001.34496	HT199_MK1-14.sort.bam	HiSeq2500	3393_4	10	0.713770201904943	control	1
HanXRQChr00c0001.34496	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	16	0.723372525108553	within_lane	1
HanXRQChr00c0001.34496	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	16	0.723372525108553	control	1
HanXRQChr00c0001.34496	HT305_ND1W-27.sort.bam	X10	3570_6	9	0.713770201904943	within_lane	1
HanXRQChr00c0001.34496	HT305_ND1W-27.sort.bam	X10	3570_6	9	0.713770201904943	control	1
HanXRQChr00c0001.34496	HT6_SD1W-21.sort.bam	HiSeq2500	3393_8	17	0.723372525108553	within_lane	1
HanXRQChr00c0001.34496	HT6_SD1W-21.sort.bam	HiSeq2500	3393_8	17	0.723372525108553	control	1
HanXRQChr00c0001.34496	HT014_IA2W-16.sort.bam	X10	3570_8	7	0.723372525108553	within_lane	1
HanXRQChr00c0001.34496	HT014_IA2W-16.sort.bam	X10	3570_8	7	0.723372525108553	control	1
HanXRQChr00c0001.34496	Q041_KS1W-24.sort.bam	X10	3577_6;3564_6	30	0.723372525108553	within_lane	1
HanXRQChr00c0001.34496	Q041_KS1W-24.sort.bam	X10	3577_6;3564_6	30	0.723372525108553	control	1
HanXRQChr00c0001.34496	HT331_P-10.sort.bam	X10	3577_3;3564_3	8	0.713770201904943	within_lane	1
HanXRQChr00c0001.34496	HT331_P-10.sort.bam	X10	3577_3;3564_3	8	0.713770201904943	control	1
HanXRQChr00c0001.34496	HT9_MK6-20.sort.bam	HiSeq2500	3392_4	6	0.671087891706339	within_lane	0
HanXRQChr00c0001.34496	HT9_MK6-20.sort.bam	HiSeq2500	3392_4	6	0.671087891706339	control	0
HanXRQChr00c0001.34496	HT370_MO1A-33.sort.bam	X10	3570_8	16	0.723372525108553	within_lane	1
HanXRQChr00c0001.34496	HT370_MO1A-33.sort.bam	X10	3570_8	16	0.723372525108553	control	1
HanXRQChr00c0001.34496	HT369_MO1A-6.sort.bam	X10	3570_8	9	0.723372525108553	within_lane	1
HanXRQChr00c0001.34496	HT369_MO1A-6.sort.bam	X10	3570_8	9	0.723372525108553	control	0
HanXRQChr00c0001.34530	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	17	0.294109976172122	within_lane	0
HanXRQChr00c0001.34530	Q084_KS2W-32.sort.bam	X10	3579_1;3564_8	17	0.294109976172122	control	0
HanXRQChr00c0001.34530	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	45	0.294109976172122	within_lane	1
HanXRQChr00c0001.34530	HT335_SD1A-20.sort.bam	X10	3577_3;3564_3	45	0.294109976172122	control	0
HanXRQChr00c0001.34530	HT235_MK2-4.sort.bam	HiSeq2500	3393_7	5	0.271197575825512	within_lane	0
HanXRQChr00c0001.34530	HT235_MK2-4.sort.bam	HiSeq2500	3393_7	5	0.271197575825512	control	0
HanXRQChr00c0001.34530	Q038_KS1A-25R.sort.bam	X10	3577_6;3564_6	22	0.294109976172122	within_lane	0
HanXRQChr00c0001.34530	Q038_KS1A-25R.sort.bam	X10	3577_6;3564_6	22	0.294109976172122	control	0
HanXRQChr00c0001.34530	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	5	0.294109976172122	within_lane	0
HanXRQChr00c0001.34530	HT272_IA1W-39.sort.bam	X10	3577_1;3564_1	5	0.294109976172122	control	0
HanXRQChr00c0001.34530	HT100_SK1W-29.sort.bam	HiSeq2500	3392_5	17	0.266256884771968	within_lane	0
HanXRQChr00c0001.34530	HT100_SK1W-29.sort.bam	HiSeq2500	3392_5	17	0.266256884771968	control	0
HanXRQChr00c0001.34530	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	15	0.294109976172122	within_lane	0
HanXRQChr00c0001.34530	Q046_KS2W-24.sort.bam	X10	3577_6;3564_6	15	0.294109976172122	control	0
HanXRQChr00c0001.34530	QPG1_SD1W-15.sort.bam	X10	3570_3	5	0.143411933758103	within_lane	0
